,0,1,2,3,4,5
2784,0.146,0.402,0.495,-0.677,1.775,0
2785,0.293,1.319,1.76,1.0,1.248,1
2786,0.999,1.019,1.141,0.752,-0.279,1
2787,1.439,1.079,0.316,0.216,-0.099,0
2788,1.062,1.602,1.669,-0.576,-0.203,1
2789,-0.26,-0.825,-1.641,-1.494,0.0,0
2790,0.355,1.684,1.279,0.477,-0.231,0
2791,0.126,0.333,0.597,2.136,-0.791,0
2792,0.236,0.772,2.184,-0.608,0.365,1
2793,0.14,0.58,1.436,1.811,-0.513,0
2794,0.093,0.613,1.14,1.183,0.0,1
2795,0.459,0.709,2.144,1.706,-0.58,1
2796,0.137,0.695,1.079,1.63,0.0,1
2797,3.168,0.722,0.277,-0.205,0.589,0
2798,0.127,0.705,1.639,2.19,0.0,0
2799,0.367,1.673,-0.402,-0.351,0.624,1
2800,0.212,0.585,0.688,1.343,1.256,1
2801,0.494,2.367,1.052,0.751,-0.291,1
2802,0.138,0.655,1.024,0.0,0.0,1
2803,0.366,2.989,-0.515,0.331,-0.133,0
2804,0.517,0.837,1.659,0.895,-0.548,1
2805,0.118,0.263,0.533,1.373,1.235,0
2806,0.434,2.539,1.364,-0.374,-0.193,0
2807,0.814,0.334,2.258,-0.651,-0.394,1
2808,0.507,1.163,0.873,0.814,-0.73,1
2809,0.15,0.827,0.947,1.827,0.0,1
2810,0.417,1.73,-0.364,-0.154,0.0,0
2811,3.004,-0.317,0.165,0.126,0.093,0
2812,1.29,2.79,-0.443,-0.266,-0.17,0
2813,0.951,2.365,-0.493,-0.183,-0.101,1
2814,1.663,1.214,-0.168,0.11,0.086,0
2815,0.472,3.202,-0.686,0.624,0.457,1
2816,0.921,0.872,-0.178,-0.082,-0.075,0
2817,0.229,2.188,0.848,0.521,-0.24,0
2818,3.01,0.67,0.18,0.122,0.067,0
2819,2.537,1.261,0.997,0.523,-0.154,0
2820,0.886,2.959,-0.421,-0.184,-0.124,0
2821,0.81,1.545,-0.303,0.181,-0.087,0
2822,0.557,2.04,0.945,-0.511,1.753,0
2823,0.863,0.685,1.928,1.896,-0.536,1
2824,0.232,0.77,1.629,0.881,-0.4,1
2825,0.157,0.514,0.792,1.52,1.984,0
2826,0.356,0.881,0.803,1.905,-0.772,1
2827,2.745,0.709,0.387,0.406,-0.129,0
2828,0.853,0.786,-0.195,-0.065,0.062,0
2829,0.228,0.46,1.628,1.282,0.712,0
2830,0.536,1.153,1.271,-0.303,0.253,0
2831,0.234,0.576,0.718,0.945,-1.009,1
2832,0.207,0.658,1.056,0.616,1.462,1
2833,-0.044,0.533,1.324,1.615,0.0,0
2834,1.363,1.704,-0.318,-0.133,-0.079,0
2835,1.09,1.973,-0.415,0.189,-0.112,0
2836,0.514,3.04,-0.689,-0.289,-0.183,0
2837,0.741,1.431,0.979,0.473,0.233,0
2838,0.259,1.255,2.004,-0.496,-0.265,1
2839,1.369,2.204,-0.365,0.252,0.183,0
2840,0.361,0.686,2.173,0.775,0.733,1
2841,0.275,1.133,1.375,-0.478,0.0,0
2842,0.397,0.91,1.412,-0.616,0.0,0
2843,0.367,0.416,1.871,1.073,0.757,1
2844,2.558,1.196,1.052,0.485,-0.143,0
2845,1.825,0.588,0.146,0.207,-0.123,0
2846,0.276,0.542,1.977,0.902,-0.452,0
2847,1.095,1.291,-0.294,-0.132,0.0,0
2848,0.203,1.211,1.85,-0.578,-0.233,0
2849,0.226,1.816,-0.381,0.327,-0.119,0
2850,2.631,1.024,0.564,0.812,0.315,0
2851,0.216,1.037,2.259,-0.65,0.0,0
2852,0.345,0.688,0.766,2.2,1.909,1
2853,1.553,1.483,0.646,-0.188,-0.119,0
2854,0.287,0.816,1.133,1.041,0.354,1
2855,0.243,0.505,0.473,1.348,-0.844,1
2856,1.55,2.107,0.583,0.809,0.411,0
2857,-0.099,1.137,2.58,-0.724,0.0,0
2858,1.93,0.936,0.46,1.76,-0.348,0
2859,0.132,0.575,0.825,0.514,0.0,0
2860,0.266,1.2,-0.279,-0.142,-0.089,0
2861,0.356,3.227,-0.407,0.395,0.814,0
2862,1.01,0.987,-0.24,-0.096,0.0,0
2863,0.42,0.333,0.743,1.17,1.056,0
2864,0.792,2.117,-0.322,0.234,0.161,0
2865,1.18,0.843,0.243,0.104,0.104,0
2866,0.215,0.611,1.407,-0.446,0.477,1
2867,0.328,0.765,2.081,0.818,-0.35,0
2868,2.398,1.156,-0.248,-0.077,0.0,0
2869,0.15,0.391,0.778,2.21,-0.693,1
2870,-0.107,-0.515,-0.666,-1.526,0.0,1
2871,0.18,0.944,2.27,-0.601,0.0,0
2872,0.233,0.632,0.642,0.724,0.0,0
2873,0.306,0.483,1.901,1.404,1.526,1
2874,0.531,2.74,1.17,-0.316,0.0,0
2875,0.357,0.901,1.058,1.343,0.75,1
2876,1.274,1.307,-0.225,-0.079,-0.059,0
2877,0.096,0.344,0.316,0.476,-0.469,0
2878,0.155,0.391,0.628,0.626,1.369,0
2879,0.74,3.439,-0.486,-0.276,0.284,0
2880,1.793,1.773,0.742,1.043,-0.324,0
2881,1.385,2.777,0.772,-0.227,-0.131,0
2882,0.832,1.744,0.552,-0.203,0.156,0
2883,0.083,0.345,0.349,1.171,1.321,0
2884,1.432,2.759,-0.477,-0.179,-0.121,0
2885,0.279,2.745,-0.406,0.231,0.161,0
2886,0.455,1.412,2.148,1.31,-0.515,1
2887,1.441,0.97,0.396,0.265,-0.163,0
2888,0.203,0.532,0.642,0.922,2.4,0
2889,0.106,0.318,0.536,-0.195,-0.435,0
2890,0.254,0.422,1.865,1.307,1.838,1
2891,0.651,2.655,0.991,0.575,-0.228,0
2892,1.14,1.366,1.219,1.11,-0.672,1
2893,0.52,1.822,0.784,0.287,0.271,0
2894,0.406,1.016,1.186,2.047,0.0,1
2895,0.253,0.481,1.122,-1.007,2.337,1
2896,0.232,0.776,0.783,1.646,0.0,1
2897,1.037,1.78,-0.256,-0.107,0.097,0
2898,-0.554,1.179,-0.698,-0.294,-0.148,0
2899,0.265,1.442,0.681,0.306,0.115,0
2900,2.119,1.064,-0.147,0.116,-0.062,0
2901,0.146,0.75,1.779,1.066,-0.592,0
2902,0.135,0.436,-0.691,1.634,1.761,0
2903,0.225,1.075,2.367,-0.734,0.0,0
2904,0.507,1.592,0.943,1.732,-0.538,1
2905,0.2,1.042,0.604,1.051,0.0,1
2906,-0.052,0.651,1.207,1.263,0.0,1
2907,0.375,2.555,-0.47,0.26,0.0,0
2908,1.108,1.63,0.42,-0.32,1.796,0
2909,0.499,1.921,-0.791,-0.35,0.217,0
2910,0.649,1.762,1.497,-0.448,-0.482,0
2911,0.236,1.165,2.107,-0.919,-0.514,0
2912,0.455,2.401,-0.457,-0.242,-0.123,0
2913,0.328,0.774,0.772,1.417,0.0,1
2914,0.151,1.007,1.008,0.304,0.0,0
2915,0.321,1.232,1.665,2.405,-0.653,1
2916,0.361,2.265,1.085,0.677,-0.341,0
2917,0.486,2.458,-0.453,-0.202,0.0,0
2918,1.171,1.334,-0.216,-0.094,0.087,0
2919,0.688,2.617,1.225,0.483,0.48,0
2920,0.811,2.064,-0.454,-0.342,1.431,0
2921,2.254,1.491,0.895,0.624,-0.185,0
2922,0.959,1.399,-0.252,-0.1,-0.055,0
2923,0.268,1.333,2.89,-0.748,0.0,0
2924,-0.106,0.548,1.397,0.0,0.0,0
2925,-0.158,2.19,1.004,-0.51,0.0,0
2926,0.08,0.263,0.868,0.476,-0.479,1
2927,0.984,2.097,1.249,0.781,-0.23,1
2928,0.324,1.044,1.513,1.037,0.666,1
2929,0.47,0.566,2.063,1.201,0.704,1
2930,0.517,2.602,1.078,0.534,-0.177,0
2931,1.041,1.631,0.505,0.34,-0.263,0
2932,0.216,0.365,0.371,0.981,1.464,0
2933,0.486,1.088,2.141,1.099,0.467,0
2934,2.891,-0.298,-0.102,0.079,-0.057,0
2935,1.067,0.501,1.841,0.782,-0.249,1
2936,0.182,0.933,2.414,0.965,-0.41,0
2937,1.349,2.589,-0.44,0.251,0.441,0
2938,1.638,1.722,1.509,-0.338,-0.16,0
2939,3.438,0.434,0.275,0.618,-0.157,0
2940,0.936,2.239,0.778,1.064,0.411,0
2941,1.903,0.797,0.211,0.146,-0.076,0
2942,2.815,0.729,-0.147,0.22,-0.088,0
2943,0.189,0.529,2.646,-0.704,0.382,0
2944,0.139,0.635,0.518,0.514,1.456,1
2945,3.43,0.548,0.239,0.161,0.286,0
2946,0.193,0.363,0.561,-0.964,1.578,0
2947,-0.092,-0.391,-0.537,-0.685,0.0,1
2948,0.289,0.869,1.597,2.632,-0.796,1
2949,0.569,0.908,2.019,-0.531,-0.226,1
2950,0.483,0.926,1.565,0.679,-0.34,1
2951,0.508,3.092,1.04,0.693,-0.255,1
2952,0.414,2.453,2.164,-0.4,-0.212,1
2953,0.162,0.705,1.06,2.135,-0.602,0
2954,0.864,2.681,-0.484,-0.181,-0.12,0
2955,0.339,0.933,1.327,-0.334,-0.194,0
2956,0.043,0.276,0.423,-0.545,0.0,0
2957,1.057,1.935,1.325,-0.473,-0.183,1
2958,0.416,0.71,2.024,1.498,-0.592,1
2959,3.041,0.446,-0.122,0.089,0.077,0
2960,0.934,3.018,-0.484,0.233,0.581,0
2961,0.361,1.791,0.522,0.264,0.132,0
2962,2.064,0.657,-0.111,0.107,0.074,0
2963,0.285,1.068,2.042,1.394,-0.447,0
2964,0.577,2.804,-0.435,1.197,-0.349,0
2965,0.128,0.598,0.394,0.602,1.315,1
2966,0.256,0.33,0.62,2.29,-0.736,0
2967,0.563,1.967,2.317,-0.589,-0.3,0
2968,-0.067,-0.286,-0.585,1.797,-0.687,1
2969,0.365,0.526,2.424,0.918,0.957,1
2970,0.409,2.816,-0.408,-0.24,-0.165,0
2971,0.679,0.656,1.835,1.737,0.847,1
2972,0.197,0.858,1.924,1.41,-0.48,0
2973,0.502,2.169,0.845,-0.253,-0.158,0
2974,1.091,0.86,1.686,0.658,-0.263,1
2975,2.92,0.446,-0.105,0.08,-0.049,0
2976,1.037,2.405,-0.368,-0.16,-0.101,0
2977,0.584,1.413,2.371,-0.653,-0.275,1
2978,-0.239,0.7,0.858,1.292,1.084,1
2979,0.723,1.59,-0.364,-0.139,0.101,0
2980,3.085,-0.229,-0.104,0.071,0.065,0
2981,0.885,0.328,1.847,0.751,0.387,1
2982,3.172,0.774,-0.207,-0.092,-0.056,0
2983,0.257,1.09,1.917,-0.443,-0.233,0
2984,0.373,1.299,1.945,0.86,1.325,1
2985,0.234,0.973,2.176,1.023,-0.353,0
2986,2.466,0.78,0.364,-0.118,-0.06,0
2987,0.67,1.848,-0.283,-0.135,-0.075,0
2988,2.055,1.155,0.3,0.227,-0.065,0
2989,0.475,0.363,1.871,2.417,-0.68,1
2990,1.147,0.598,1.717,0.636,-0.247,1
2991,0.841,1.726,0.504,0.306,-0.309,0
2992,0.079,0.327,0.386,0.659,0.0,0
2993,0.148,0.329,0.459,-0.732,1.514,0
2994,-0.195,0.932,1.388,-0.707,0.988,1
2995,0.797,1.249,1.456,-0.451,-0.173,1
2996,1.943,1.012,0.188,0.151,0.136,0
2997,0.326,0.457,1.856,1.601,1.48,1
2998,0.157,0.642,0.459,0.761,0.0,1
2999,0.278,0.949,2.609,-0.656,-0.315,0
3000,0.453,1.001,2.247,-0.508,-0.21,0
3001,0.284,1.148,2.085,1.726,0.0,0
3002,-0.887,0.963,-0.431,-0.154,-0.076,0
3003,1.636,2.166,1.094,0.594,-0.172,0
3004,0.564,1.168,1.752,-0.494,-0.229,1
3005,2.055,1.169,0.301,0.234,-0.066,0
3006,0.55,1.74,0.854,0.373,0.19,0
3007,0.274,1.114,1.446,0.558,-0.384,0
3008,1.494,0.721,-0.143,0.151,0.112,0
3009,1.393,2.061,1.372,0.577,-0.16,1
3010,2.657,0.441,-0.115,-0.08,0.066,0
3011,0.594,1.964,0.636,1.778,-0.508,0
3012,2.09,0.618,-0.098,0.068,-0.039,0
3013,1.841,0.911,0.342,0.199,-0.323,0
3014,0.469,0.495,1.153,1.905,0.0,1
3015,0.601,1.861,-0.414,-0.225,0.0,0
3016,0.504,2.877,-0.717,0.385,-0.161,0
3017,0.333,1.645,1.533,0.638,0.0,0
3018,0.812,3.116,-0.483,0.786,-0.227,0
3019,0.935,1.688,0.593,0.627,-0.207,1
3020,0.456,2.64,-0.604,-0.238,-0.123,0
3021,0.391,0.905,0.689,0.987,0.0,1
3022,0.305,0.94,1.637,-0.982,1.584,1
3023,0.311,2.065,-0.493,0.34,0.0,0
3024,0.308,0.943,1.352,-0.387,-0.234,0
3025,0.563,1.167,1.752,-0.494,-0.229,1
3026,0.219,0.912,0.941,-0.551,0.883,1
3027,0.244,0.562,2.09,0.839,0.6,1
3028,0.96,0.431,1.293,1.326,0.919,1
3029,1.957,1.328,0.82,0.45,-0.258,0
3030,0.253,0.872,2.363,-0.585,-0.327,1
3031,0.165,0.954,1.718,2.003,0.0,0
3032,0.717,1.183,1.79,-0.473,-0.394,1
3033,2.092,1.178,0.318,0.242,-0.067,0
3034,0.714,1.3,1.784,-0.571,-0.206,0
3035,2.064,1.895,0.839,-0.229,0.164,0
3036,1.053,2.205,-0.379,-0.183,-0.118,0
3037,0.883,2.215,-0.452,0.337,-0.215,0
3038,0.191,0.609,1.806,0.81,1.11,0
3039,0.493,1.066,1.947,-0.443,-0.263,0
3040,-0.089,-0.227,-0.488,1.332,1.273,0
3041,1.653,0.732,-0.095,0.065,0.047,0
3042,0.122,0.724,1.25,1.292,-0.496,1
3043,0.769,2.192,1.816,0.518,-0.194,1
3044,-0.101,-0.372,-0.421,0.878,1.853,0
3045,0.447,1.651,2.21,-0.547,-0.289,0
3046,0.489,3.375,-0.55,0.611,-0.189,0
3047,0.6,2.234,1.442,-0.237,-0.152,0
3048,0.461,1.913,0.667,0.247,-0.095,0
3049,0.178,1.152,1.846,-0.477,-0.201,0
3050,0.27,2.186,0.949,-0.248,0.219,0
3051,1.157,2.253,1.342,-0.457,-0.158,1
3052,-0.22,3.101,-0.64,-0.313,-0.165,0
3053,0.064,0.517,0.571,0.498,0.0,0
3054,0.446,0.59,2.048,0.884,0.666,1
3055,-0.069,-0.273,-0.57,1.198,1.274,1
3056,0.469,1.774,-0.391,-0.157,-0.101,0
3057,0.212,1.23,1.895,-0.561,0.0,0
3058,0.458,0.924,1.97,-0.625,1.592,1
3059,2.41,0.29,0.153,0.162,-0.062,0
3060,0.382,1.752,0.792,0.371,-0.183,0
3061,1.065,2.259,-0.485,0.252,0.343,0
3062,0.304,1.152,2.568,-0.646,-0.638,1
3063,0.872,2.166,0.597,-0.248,1.372,0
3064,0.14,0.589,1.323,1.963,-0.621,0
3065,2.799,1.275,-0.243,0.725,-0.236,0
3066,1.317,0.82,1.56,1.641,-0.503,1
3067,1.893,0.464,0.43,0.257,0.292,0
3068,0.805,1.398,0.578,0.222,0.206,0
3069,0.774,1.042,2.066,-0.652,0.797,1
3070,0.253,0.406,0.468,1.567,1.672,0
3071,1.549,2.37,-0.361,0.215,0.596,0
3072,0.192,0.292,0.551,1.358,0.978,1
3073,0.374,1.348,1.521,1.562,-0.498,1
3074,0.283,3.386,-0.521,0.387,0.642,0
3075,0.539,2.531,1.08,0.524,-0.193,0
3076,0.233,1.469,2.062,1.012,1.114,0
3077,0.635,3.054,0.796,0.31,0.201,0
3078,0.331,1.163,1.909,1.493,1.117,1
3079,0.177,1.241,1.328,-0.472,-0.209,0
3080,0.347,2.162,-0.536,0.423,-0.164,0
3081,1.079,2.082,1.781,-0.401,-0.172,1
3082,2.539,1.247,-0.263,0.146,0.269,0
3083,0.301,2.389,0.648,-0.245,0.238,0
3084,1.109,2.796,-0.443,-0.199,0.278,0
3085,1.086,1.046,0.254,0.202,-0.089,0
3086,0.169,0.729,1.159,1.954,-0.764,1
3087,1.301,2.515,1.07,0.553,-0.166,0
3088,1.12,1.599,0.512,0.329,-0.275,0
3089,0.183,0.928,2.273,0.965,0.0,0
3090,0.278,1.8,1.051,0.468,-0.191,0
3091,2.843,0.346,0.273,0.154,-0.08,0
3092,0.353,0.827,1.318,0.986,-0.473,1
3093,0.349,1.736,1.384,-0.502,0.304,0
3094,0.92,1.144,2.172,0.776,0.471,1
3095,0.223,0.75,2.305,1.019,1.273,1
3096,0.335,2.761,-0.515,1.349,-0.331,1
3097,0.175,0.478,0.669,-0.757,1.83,0
3098,0.921,1.678,0.559,0.668,0.0,1
3099,-0.104,0.767,1.296,1.229,0.665,1
3100,0.991,1.037,0.817,0.308,0.247,0
3101,0.496,1.938,2.365,-0.645,-0.329,0
3102,0.594,0.557,2.291,1.121,0.557,1
3103,0.144,0.875,1.999,1.127,-0.534,0
3104,0.233,0.385,1.589,1.504,2.106,1
3105,0.625,2.852,-0.563,-0.289,-0.176,0
3106,0.209,0.543,0.432,1.936,-0.74,1
3107,0.802,1.88,2.01,-0.49,0.0,0
3108,0.37,0.517,1.821,2.47,-0.766,1
3109,0.724,2.438,-0.479,0.3,-0.289,0
3110,0.471,1.279,2.076,-0.579,-0.378,0
3111,0.169,0.732,1.461,1.432,-0.481,1
3112,0.098,0.381,0.279,-0.469,0.0,0
3113,0.7,2.43,1.251,0.542,0.786,1
3114,0.342,2.526,0.737,-0.533,0.0,0
3115,1.746,1.608,-0.257,-0.123,-0.071,0
3116,0.192,0.519,2.598,-0.678,0.399,0
3117,0.249,0.569,0.933,2.165,-1.034,1
3118,0.23,0.724,2.633,1.233,0.64,1
3119,0.822,2.76,-0.373,-0.166,-0.126,0
3120,1.824,0.597,0.173,0.117,0.121,0
3121,3.58,0.496,0.327,0.344,-0.119,0
3122,0.346,0.925,2.396,1.064,0.419,0
3123,0.48,0.509,1.364,1.578,-0.978,1
3124,3.347,0.482,0.237,0.666,-0.18,0
3125,1.875,2.182,0.752,-0.222,0.152,0
3126,0.456,1.275,1.554,-0.418,-0.364,0
3127,0.128,0.351,0.582,2.105,-0.626,0
3128,0.273,2.073,0.627,0.313,0.0,0
3129,0.173,0.406,0.588,-0.594,0.0,0
3130,-0.18,-0.322,-0.604,1.05,0.0,0
3131,1.207,1.576,-0.268,0.337,1.366,0
3132,0.761,1.655,-0.413,-0.175,-0.078,0
3133,0.357,1.56,2.372,-0.658,0.0,0
3134,2.444,0.273,0.139,0.156,-0.062,0
3135,2.424,-0.251,0.513,1.239,-0.32,0
3136,0.193,2.092,1.05,-0.462,0.0,0
3137,3.209,0.79,0.242,0.703,-0.28,0
3138,0.326,1.646,2.18,-0.578,-0.284,0
3139,0.278,0.632,1.103,1.443,-0.624,0
3140,0.247,1.554,0.687,0.275,0.163,0
3141,1.036,2.396,-0.503,1.399,-0.376,0
3142,-0.323,0.674,1.197,-0.9,-0.738,1
3143,2.761,0.28,0.185,0.21,-0.075,0
3144,2.115,1.932,0.919,-0.192,0.148,0
3145,0.577,0.895,1.831,-0.673,1.464,1
3146,0.618,0.567,1.996,1.247,1.241,1
3147,1.044,2.496,-0.379,-0.155,-0.107,0
3148,0.339,1.547,1.298,-0.443,0.0,0
3149,0.504,1.435,1.551,-0.378,-0.239,1
3150,0.28,0.685,2.126,-0.687,0.477,1
3151,0.904,0.617,1.67,0.864,0.585,0
3152,1.547,1.178,-0.218,0.128,0.071,0
3153,0.578,2.614,0.866,0.512,1.169,0
3154,0.296,0.735,1.704,1.119,0.677,0
3155,0.421,0.674,1.826,0.894,1.511,1
3156,0.267,1.344,0.978,0.492,-0.16,0
3157,0.158,0.378,1.059,-0.398,0.495,1
3158,0.229,0.802,1.485,-0.791,1.559,1
3159,0.959,0.755,1.611,0.942,1.499,1
3160,0.32,0.822,0.849,0.806,0.824,1
3161,0.598,2.118,1.005,-0.487,1.555,0
3162,0.118,0.561,1.243,2.211,0.0,0
3163,0.401,-1.038,-1.317,-0.736,-0.35,0
3164,2.746,0.554,1.133,-0.278,-0.145,0
3165,0.394,2.694,-0.586,1.585,-0.456,1
3166,0.487,1.592,1.754,0.688,-0.41,0
3167,0.34,0.428,1.703,1.236,1.018,0
3168,0.421,1.073,1.838,1.101,0.0,1
3169,0.269,1.041,2.988,-0.754,-0.349,0
3170,1.479,0.879,0.306,0.208,-0.094,0
3171,0.083,0.282,0.248,0.402,0.0,0
3172,0.411,1.046,0.669,0.982,-0.332,1
3173,0.124,0.398,0.432,1.031,0.0,0
3174,1.973,1.483,-0.319,0.222,-0.101,0
3175,0.74,2.402,1.721,-0.458,-0.17,1
3176,0.535,0.876,1.788,-0.853,1.208,1
3177,0.34,0.664,2.174,1.207,1.763,1
3178,1.294,1.194,-0.215,0.114,0.095,0
3179,0.515,2.151,-0.388,-0.176,-0.094,0
3180,0.319,1.059,2.039,-0.751,1.249,1
3181,1.499,2.131,-0.409,0.323,0.803,0
3182,2.141,0.78,-0.144,0.084,0.088,0
3183,0.313,1.268,2.852,-0.841,-0.445,0
3184,0.316,0.62,1.236,-0.518,0.0,1
3185,1.181,1.305,0.699,1.809,-0.499,0
3186,0.072,0.376,0.657,1.93,-0.578,1
3187,-0.195,0.854,1.671,-0.779,-0.477,1
3188,0.404,1.029,2.73,-0.799,-0.338,0
3189,0.486,1.176,0.879,1.356,-0.58,1
3190,0.877,0.813,-0.184,-0.065,0.067,0
3191,0.276,0.904,2.035,1.594,0.0,0
3192,1.461,1.555,0.384,0.271,0.149,0
3193,0.373,1.511,0.535,0.323,0.0,0
3194,0.229,2.375,1.125,-0.488,-0.223,0
3195,0.371,1.042,2.799,-0.786,0.0,0
3196,0.34,1.238,1.114,0.45,-0.544,0
3197,0.318,0.67,0.619,1.042,1.099,0
3198,3.184,0.486,-0.108,-0.064,-0.038,0
3199,1.749,0.771,-0.15,0.116,0.084,0
3200,0.716,1.208,-0.218,-0.094,-0.05,0
3201,0.161,0.177,-0.167,0.714,-0.937,1
3202,0.274,3.21,-0.507,0.411,0.834,0
3203,0.412,1.999,-0.332,-0.174,-0.087,0
3204,0.344,0.931,2.588,-1.01,-0.41,0
3205,0.555,2.696,-0.693,-0.288,0.0,0
3206,0.048,0.234,0.294,0.469,-1.092,0
3207,1.822,0.767,0.195,0.149,0.099,0
3208,1.205,0.721,2.708,-0.604,-0.236,1
3209,1.056,1.866,-0.335,0.211,0.134,0
3210,2.385,0.607,-0.11,0.102,-0.053,0
3211,0.764,2.766,-0.448,-0.218,-0.132,0
3212,0.229,0.649,0.876,2.198,-1.007,1
3213,0.274,0.88,1.883,1.361,-0.453,0
3214,1.84,-0.254,0.245,0.153,-0.101,0
3215,-0.201,1.086,0.823,-0.403,0.201,0
3216,0.203,0.689,0.793,-0.401,1.49,1
3217,0.182,0.731,1.465,1.308,-0.537,1
3218,0.259,1.683,1.178,0.469,0.0,0
3219,0.531,2.018,2.318,-0.568,-0.291,0
3220,1.158,2.622,-0.362,-0.159,0.23,0
3221,0.913,2.728,-0.394,0.492,0.686,0
3222,0.552,2.956,-0.539,0.285,-0.144,0
3223,0.086,0.308,0.272,0.451,-0.367,0
3224,0.334,0.9,2.589,1.297,-0.544,0
3225,0.325,0.854,1.639,1.221,1.817,1
3226,0.631,2.598,0.745,0.409,-0.276,0
3227,1.645,0.571,2.275,-0.58,-0.221,0
3228,0.341,3.256,-0.561,0.3,0.194,0
3229,1.149,1.11,-0.174,-0.08,-0.047,0
3230,0.839,2.26,-0.402,0.244,0.172,0
3231,1.534,1.45,0.538,1.677,-0.396,0
3232,0.555,2.705,0.764,-0.26,-0.156,0
3233,0.298,0.642,1.59,0.778,0.713,1
3234,0.575,2.035,0.566,1.846,-0.496,0
3235,1.474,1.911,1.588,-0.271,-0.123,1
3236,0.87,2.786,0.874,-0.276,-0.154,0
3237,0.251,1.02,2.104,-0.668,-0.246,0
3238,0.188,0.75,0.797,1.287,-0.606,0
3239,3.47,0.572,0.425,-0.117,-0.062,0
3240,0.207,0.799,1.264,2.152,-0.641,0
3241,0.714,1.481,-0.358,0.194,-0.219,0
3242,-0.081,-0.263,-0.581,-0.581,1.145,1
3243,0.53,0.45,2.178,0.994,0.6,1
3244,0.282,1.739,0.825,0.329,0.161,0
3245,0.986,2.211,1.92,-0.485,0.0,0
3246,2.287,-0.234,0.215,0.176,-0.085,0
3247,3.498,0.468,-0.117,-0.064,-0.041,0
3248,1.093,1.612,-0.366,0.528,0.511,0
3249,0.296,1.257,2.688,-0.762,-0.372,0
3250,2.918,0.315,-0.926,0.508,-0.253,0
3251,0.125,0.845,1.767,-0.737,0.0,0
3252,1.022,1.836,-0.349,0.236,-0.167,0
3253,0.16,1.022,1.933,-0.625,-0.261,0
3254,0.377,0.522,1.817,1.39,-0.38,0
3255,0.291,1.161,2.308,0.877,-0.369,0
3256,0.371,1.254,1.56,0.698,-0.355,1
3257,1.404,2.192,-0.376,0.249,0.188,0
3258,0.328,1.369,2.046,1.131,1.141,1
3259,1.115,2.261,-0.346,0.275,-0.156,0
3260,0.085,0.356,0.443,1.604,-0.792,0
3261,0.735,2.461,1.539,-0.412,-0.208,0
3262,0.149,0.355,0.516,1.416,0.0,0
3263,0.59,0.973,1.521,1.282,1.441,1
3264,0.135,0.142,-0.153,-0.663,1.232,1
3265,2.852,0.393,-0.115,0.11,0.099,0
3266,0.162,0.532,0.652,1.32,1.052,1
3267,0.369,0.48,1.833,1.151,0.58,1
3268,1.47,1.903,-0.312,-0.134,-0.074,0
3269,0.736,0.75,1.83,2.181,-0.552,1
3270,-1.044,1.572,-0.923,-0.406,0.0,0
3271,-0.801,0.884,-0.289,0.341,-0.452,0
3272,0.9,1.372,0.327,-0.1,-0.067,0
3273,3.161,-0.243,0.211,-0.086,0.085,0
3274,3.218,-0.364,-0.131,0.094,-0.072,0
3275,0.462,2.139,-0.388,-0.164,-0.089,0
3276,1.283,2.381,1.223,-0.348,0.221,1
3277,0.42,3.096,-0.604,0.416,-0.231,0
3278,0.636,0.675,1.915,1.532,0.726,1
3279,0.743,1.288,1.955,-0.426,0.343,0
3280,0.191,0.546,0.884,1.965,-0.617,0
3281,0.337,1.199,1.959,1.051,-0.714,1
3282,0.198,0.677,1.169,1.591,-0.513,1
3283,-0.117,-0.583,1.747,-1.156,0.0,0
3284,0.257,0.392,0.77,0.966,0.786,1
3285,0.148,0.583,0.452,0.711,0.0,1
3286,2.911,0.745,-0.168,0.264,-0.093,0
3287,0.416,0.399,0.933,1.108,0.775,0
3288,0.419,0.601,1.127,1.045,0.554,1
3289,0.562,2.578,-0.598,0.433,0.491,1
3290,0.539,2.612,0.964,0.511,-0.192,0
3291,0.278,1.134,2.136,-0.838,1.005,1
3292,0.165,1.198,1.256,0.469,-0.198,0
3293,1.3,1.38,1.811,-0.522,-0.189,1
3294,0.374,1.266,2.692,1.077,-0.376,0
3295,0.58,2.975,-0.631,-0.255,-0.169,0
3296,1.078,0.9,2.517,-0.649,0.383,1
3297,1.645,0.57,2.274,-0.58,-0.221,0
3298,1.143,1.855,-0.449,-0.163,-0.106,0
3299,0.078,0.338,0.465,-0.538,-1.026,0
3300,1.467,0.76,-0.14,0.107,0.08,0
3301,3.183,-0.263,-0.099,-0.065,0.057,0
3302,0.074,0.373,0.308,0.423,0.0,0
3303,0.432,2.114,-0.426,0.224,0.14,0
3304,0.327,1.581,0.726,0.274,0.0,0
3305,0.479,0.357,1.891,2.419,-0.677,1
3306,0.107,0.415,0.631,1.861,-0.632,1
3307,0.147,0.971,0.89,1.085,0.0,1
3308,2.065,0.703,-0.153,-0.079,0.041,0
3309,1.067,0.502,1.841,0.783,-0.249,1
3310,0.723,0.723,2.263,-0.667,0.401,0
3311,1.585,1.36,-0.207,0.117,0.132,0
3312,1.378,1.088,0.484,-0.126,0.229,0
3313,0.222,0.433,0.684,1.743,0.0,1
3314,0.079,0.341,0.514,0.608,0.0,0
3315,0.368,3.033,-0.68,0.476,0.682,0
3316,2.725,0.297,0.192,0.222,-0.084,0
